 written on  9Mar2019 at 23:48:56 
          22
          83
    2    1    1    2    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    2    1    1    2
   -4   -5    0    1   18    0.000000   -0.000000
   -4   -5    0    2   18    0.000083   -0.000000
   -4   -5    0    3   18    0.000000   -0.000000
   -4   -5    0    4   18    0.000000    0.000000
   -4   -5    0    5   18   -0.000062   -0.000000
   -4   -5    0    6   18   -0.000028   -0.000000
   -4   -5    0    7   18    0.001014   -0.000000
   -4   -5    0    8   18    0.000216    0.000000
   -4   -5    0    9   18    0.000604    0.000000
   -4   -5    0   10   18    0.000509   -0.000000
   -4   -5    0   11   18   -0.000009    0.000000
   -4   -5    0   12   18    0.000023   -0.000000
   -4   -5    0   13   18   -0.000027   -0.000000
   -4   -5    0   14   18    0.000037    0.000000
   -4   -5    0   15   18    0.000118    0.000000
   -4   -5    0   16   18   -0.000029   -0.000000
   -4   -5    0   17   18   -0.000000    0.000000
   -4   -5    0   18   18   -0.000304   -0.000000
   -4   -5    0   19   18    0.000000   -0.000000
   -4   -5    0   20   18    0.000000   -0.000000
   -4   -5    0   21   18    0.001032    0.000000
   -4   -5    0   22   18    0.000000    0.000000
   -4   -5    0    1   19   -0.000029    0.000000
   -4   -5    0    2   19   -0.000000   -0.000000
   -4   -5    0    3   19   -0.000028    0.000000
   -4   -5    0    4   19    0.000045   -0.000000
   -4   -5    0    5   19   -0.000000   -0.000000
   -4   -5    0    6   19   -0.000032    0.000000
   -4   -5    0    7   19    0.000490   -0.000000
   -4   -5    0    8   19    0.000353    0.000000
   -4   -5    0    9   19    0.000074   -0.000000
   -4   -5    0   10   19   -0.000470    0.000000
   -4   -5    0   11   19   -0.000004   -0.000000
   -4   -5    0   12   19   -0.000041   -0.000000
   -4   -5    0   13   19   -0.000004   -0.000000
   -4   -5    0   14   19    0.000049   -0.000000
   -4   -5    0   15   19   -0.000016   -0.000000
   -4   -5    0   16   19   -0.000020    0.000000
   -4   -5    0   17   19   -0.000464    0.000000
   -4   -5    0   18   19   -0.000000   -0.000000
   -4   -5    0   19   19    0.000178    0.000000
   -4   -5    0   20   19    0.000291    0.000000
   -4   -5    0   21   19    0.000000    0.000000
   -4   -5    0   22   19   -0.000112   -0.000000
   -4   -5    0    1   20   -0.000018    0.000000
   -4   -5    0    2   20    0.000000   -0.000000
   -4   -5    0    3   20    0.000032   -0.000000
   -4   -5    0    4   20    0.000022    0.000000
   -4   -5    0    5   20    0.000000    0.000000
   -4   -5    0    6   20    0.000002   -0.000000
   -4   -5    0    7   20   -0.000212   -0.000000
   -4   -5    0    8   20   -0.000042    0.000000
   -4   -5    0    9   20    0.000150   -0.000000
   -4   -5    0   10   20   -0.000137   -0.000000
   -4   -5    0   11   20    0.000011    0.000000
   -4   -5    0   12   20    0.000017   -0.000000
   -4   -5    0   13   20   -0.000000   -0.000000
   -4   -5    0   14   20   -0.000034   -0.000000
   -4   -5    0   15   20   -0.000015    0.000000
   -4   -5    0   16   20   -0.000033    0.000000
   -4   -5    0   17   20   -0.000263   -0.000000
   -4   -5    0   18   20   -0.000000    0.000000
   -4   -5    0   19   20    0.000059   -0.000000
   -4   -5    0   20   20    0.000428    0.000000
   -4   -5    0   21   20    0.000000    0.000000
   -4   -5    0   22   20    0.000150   -0.000000
   -4   -5    0    1   21   -0.000000   -0.000000
   -4   -5    0    2   21   -0.000024   -0.000000
   -4   -5    0    3   21   -0.000000    0.000000
   -4   -5    0    4   21   -0.000000   -0.000000
   -4   -5    0    5   21   -0.000002    0.000000
   -4   -5    0    6   21   -0.000028   -0.000000
   -4   -5    0    7   21   -0.000966    0.000000
   -4   -5    0    8   21   -0.000184   -0.000000
   -4   -5    0    9   21    0.000597    0.000000
   -4   -5    0   10   21    0.000508   -0.000000
   -4   -5    0   11   21   -0.000022   -0.000000
   -4   -5    0   12   21    0.000051    0.000000
   -4   -5    0   13   21   -0.000025   -0.000000
   -4   -5    0   14   21   -0.000041   -0.000000
   -4   -5    0   15   21    0.000018   -0.000000
   -4   -5    0   16   21   -0.000034    0.000000
   -4   -5    0   17   21   -0.000000    0.000000
   -4   -5    0   18   21    0.001001    0.000000
   -4   -5    0   19   21    0.000000    0.000000
   -4   -5    0   20   21    0.000000   -0.000000
   -4   -5    0   21   21   -0.000279   -0.000000
   -4   -5    0   22   21    0.000000   -0.000000
   -4   -5    0    1   22   -0.000053    0.000000
   -4   -5    0    2   22    0.000000    0.000000
   -4   -5    0    3   22    0.000007    0.000000
   -4   -5    0    4   22    0.000052   -0.000000
   -4   -5    0    5   22    0.000000    0.000000
   -4   -5    0    6   22   -0.000018    0.000000
   -4   -5    0    7   22   -0.000488    0.000000
   -4   -5    0    8   22   -0.000342   -0.000000
   -4   -5    0    9   22    0.000071   -0.000000
   -4   -5    0   10   22   -0.000460    0.000000
   -4   -5    0   11   22   -0.000008   -0.000000
   -4   -5    0   12   22   -0.000020   -0.000000
   -4   -5    0   13   22    0.000025    0.000000
   -4   -5    0   14   22   -0.000025   -0.000000
   -4   -5    0   15   22   -0.000020   -0.000000
   -4   -5    0   16   22   -0.000007   -0.000000
   -4   -5    0   17   22   -0.000278   -0.000000
   -4   -5    0   18   22    0.000000    0.000000
   -4   -5    0   19   22   -0.000109   -0.000000
   -4   -5    0   20   22    0.000460   -0.000000
   -4   -5    0   21   22   -0.000000   -0.000000
   -4   -5    0   22   22    0.000170    0.000000
   -4   -4    0    1    1    0.000258    0.000000
   -4   -4    0    2    1    0.000013   -0.000000
   -4   -4    0    3    1    0.000004    0.000000
   -4   -4    0    4    1   -0.000314    0.000000
   -4   -4    0    5    1    0.000253    0.000000
   -4   -4    0    6    1    0.000083   -0.000000
   -4   -4    0    7    1    0.000000    0.000000
   -4   -4    0    8    1   -0.000007   -0.000000
   -4   -4    0    9    1   -0.000064   -0.000000
   -4   -4    0   10    1    0.000000    0.000000
   -4   -4    0   11    1    0.000196   -0.000000
   -4   -4    0   12    1    0.000000    0.000000
   -4   -4    0   13    1    0.000202    0.000000
   -4   -4    0   14    1   -0.000182    0.000000
   -4   -4    0   15    1    0.000000    0.000000
   -4   -4    0   16    1    0.000193    0.000000
   -4   -4    0   17    1    0.000039    0.000000
   -4   -4    0   18    1   -0.000027    0.000000
   -4   -4    0   19    1    0.000028   -0.000000
   -4   -4    0   20    1   -0.000017   -0.000000
   -4   -4    0   21    1   -0.000048    0.000000
   -4   -4    0   22    1    0.000007   -0.000000
   -4   -4    0    1    2   -0.000013    0.000000
   -4   -4    0    2    2    0.001083   -0.000000
   -4   -4    0    3    2    0.000376   -0.000000
   -4   -4    0    4    2    0.000026    0.000000
   -4   -4    0    5    2   -0.000007   -0.000000
   -4   -4    0    6    2    0.000000   -0.000000
   -4   -4    0    7    2    0.000064   -0.000000
   -4   -4    0    8    2    0.000000   -0.000000
   -4   -4    0    9    2   -0.000000    0.000000
   -4   -4    0   10    2   -0.000022    0.000000
   -4   -4    0   11    2    0.000000    0.000000
   -4   -4    0   12    2   -0.001014   -0.000000
   -4   -4    0   13    2   -0.000000    0.000000
   -4   -4    0   14    2    0.000000    0.000000
   -4   -4    0   15    2    0.001004    0.000000
   -4   -4    0   16    2    0.000000   -0.000000
   -4   -4    0   17    2   -0.000014   -0.000000
   -4   -4    0   18    2   -0.000033    0.000000
   -4   -4    0   19    2   -0.000066    0.000000
   -4   -4    0   20    2    0.000001    0.000000
   -4   -4    0   21    2    0.000096    0.000000
   -4   -4    0   22    2    0.000134    0.000000
   -4   -4    0    1    3    0.000004   -0.000000
   -4   -4    0    2    3   -0.000376    0.000000
   -4   -4    0    3    3   -0.000693    0.000000
   -4   -4    0    4    3   -0.000012   -0.000000
   -4   -4    0    5    3    0.000013   -0.000000
   -4   -4    0    6    3    0.000042    0.000000
   -4   -4    0    7    3    0.000000   -0.000000
   -4   -4    0    8    3   -0.000052   -0.000000
   -4   -4    0    9    3   -0.000157    0.000000
   -4   -4    0   10    3    0.000000    0.000000
   -4   -4    0   11    3    0.000137   -0.000000
   -4   -4    0   12    3    0.000000    0.000000
   -4   -4    0   13    3   -0.000190    0.000000
   -4   -4    0   14    3    0.000116   -0.000000
   -4   -4    0   15    3   -0.000000    0.000000
   -4   -4    0   16    3    0.000202    0.000000
   -4   -4    0   17    3   -0.000012    0.000000
   -4   -4    0   18    3   -0.000010   -0.000000
   -4   -4    0   19    3    0.000028   -0.000000
   -4   -4    0   20    3   -0.000055   -0.000000
   -4   -4    0   21    3   -0.000075    0.000000
   -4   -4    0   22    3   -0.000051   -0.000000
   -4   -4    0    1    4   -0.000314    0.000000
   -4   -4    0    2    4   -0.000026    0.000000
   -4   -4    0    3    4   -0.000012   -0.000000
   -4   -4    0    4    4    0.000402   -0.000000
   -4   -4    0    5    4   -0.000586    0.000000
   -4   -4    0    6    4   -0.000046   -0.000000
   -4   -4    0    7    4    0.000000   -0.000000
   -4   -4    0    8    4   -0.000095    0.000000
   -4   -4    0    9    4    0.000157    0.000000
   -4   -4    0   10    4   -0.000000    0.000000
   -4   -4    0   11    4   -0.000440   -0.000000
   -4   -4    0   12    4   -0.000000   -0.000000
   -4   -4    0   13    4   -0.000069    0.000000
   -4   -4    0   14    4    0.000424    0.000000
   -4   -4    0   15    4   -0.000000   -0.000000
   -4   -4    0   16    4   -0.000051    0.000000
   -4   -4    0   17    4   -0.000114   -0.000000
   -4   -4    0   18    4   -0.000039    0.000000
   -4   -4    0   19    4   -0.000018   -0.000000
   -4   -4    0   20    4    0.000029   -0.000000
   -4   -4    0   21    4    0.000089   -0.000000
   -4   -4    0   22    4    0.000007    0.000000
   -4   -4    0    1    5   -0.000253   -0.000000
   -4   -4    0    2    5   -0.000007    0.000000
   -4   -4    0    3    5   -0.000013   -0.000000
   -4   -4    0    4    5    0.000586    0.000000
   -4   -4    0    5    5   -0.000182    0.000000
   -4   -4    0    6    5   -0.000000    0.000000
   -4   -4    0    7    5   -0.000012   -0.000000
   -4   -4    0    8    5    0.000000    0.000000
   -4   -4    0    9    5   -0.000000    0.000000
   -4   -4    0   10    5   -0.000142    0.000000
   -4   -4    0   11    5   -0.000000   -0.000000
   -4   -4    0   12    5   -0.000307   -0.000000
   -4   -4    0   13    5   -0.000000   -0.000000
   -4   -4    0   14    5    0.000000    0.000000
   -4   -4    0   15    5   -0.000301   -0.000000
   -4   -4    0   16    5   -0.000000   -0.000000
   -4   -4    0   17    5   -0.000150    0.000000
   -4   -4    0   18    5   -0.000037   -0.000000
   -4   -4    0   19    5   -0.000012   -0.000000
   -4   -4    0   20    5    0.000088    0.000000
   -4   -4    0   21    5   -0.000073   -0.000000
   -4   -4    0   22    5   -0.000013   -0.000000
   -4   -4    0    1    6    0.000043    0.000000
   -4   -4    0    2    6    0.000039    0.000000
   -4   -4    0    3    6   -0.000025    0.000000
   -4   -4    0    4    6    0.000105    0.000000
   -4   -4    0    5    6    0.000046   -0.000000
   -4   -4    0    6    6    0.000914    0.000000
   -4   -4    0    7    6   -0.000022   -0.000000
   -4   -4    0    8    6    0.000003   -0.000000
   -4   -4    0    9    6   -0.001378   -0.000000
   -4   -4    0   10    6   -0.000926   -0.000000
   -4   -4    0   11    6    0.000002    0.000000
   -4   -4    0   12    6   -0.000065    0.000000
   -4   -4    0   13    6   -0.000009   -0.000000
   -4   -4    0   14    6   -0.000074    0.000000
   -4   -4    0   15    6   -0.000001    0.000000
   -4   -4    0   16    6   -0.000048   -0.000000
   -4   -4    0   17    6   -0.002234    0.000000
   -4   -4    0   18    6    0.000556    0.000000
   -4   -4    0   19    6    0.001461    0.000000
   -4   -4    0   20    6    0.002243   -0.000000
   -4   -4    0   21    6    0.000540    0.000000
   -4   -4    0   22    6    0.001512    0.000000
   -4   -4    0    1    7    0.000062    0.000000
   -4   -4    0    2    7    0.000205    0.000000
   -4   -4    0    3    7    0.000189   -0.000000
   -4   -4    0    4    7    0.000033   -0.000000
   -4   -4    0    5    7   -0.000050    0.000000
   -4   -4    0    6    7    0.000022   -0.000000
   -4   -4    0    7    7    0.001633   -0.000000
   -4   -4    0    8    7   -0.000198    0.000000
   -4   -4    0    9    7   -0.000037   -0.000000
   -4   -4    0   10    7   -0.000012    0.000000
   -4   -4    0   11    7   -0.000028   -0.000000
   -4   -4    0   12    7   -0.000047   -0.000000
   -4   -4    0   13    7    0.000102    0.000000
   -4   -4    0   14    7    0.000010    0.000000
   -4   -4    0   15    7    0.000026    0.000000
   -4   -4    0   16    7   -0.000034   -0.000000
   -4   -4    0   17    7   -0.000006    0.000000
   -4   -4    0   18    7   -0.002421    0.000000
   -4   -4    0   19    7   -0.000465   -0.000000
   -4   -4    0   20    7    0.000058    0.000000
   -4   -4    0   21    7    0.002499   -0.000000
   -4   -4    0   22    7    0.000504    0.000000
   -4   -4    0    1    8    0.000030    0.000000
   -4   -4    0    2    8    0.000159    0.000000
   -4   -4    0    3    8    0.000068    0.000000
   -4   -4    0    4    8    0.000137   -0.000000
   -4   -4    0    5    8   -0.000015   -0.000000
   -4   -4    0    6    8    0.000003   -0.000000
   -4   -4    0    7    8    0.000198   -0.000000
   -4   -4    0    8    8   -0.000525    0.000000
   -4   -4    0    9    8   -0.000019   -0.000000
   -4   -4    0   10    8   -0.000023   -0.000000
   -4   -4    0   11    8    0.000067    0.000000
   -4   -4    0   12    8   -0.000014    0.000000
   -4   -4    0   13    8    0.000020    0.000000
   -4   -4    0   14    8    0.000045    0.000000
   -4   -4    0   15    8   -0.000010   -0.000000
   -4   -4    0   16    8    0.000014   -0.000000
   -4   -4    0   17    8    0.000448    0.000000
   -4   -4    0   18    8   -0.001548   -0.000000
   -4   -4    0   19    8   -0.000117    0.000000
   -4   -4    0   20    8    0.000443    0.000000
   -4   -4    0   21    8    0.001544    0.000000
   -4   -4    0   22    8    0.000151   -0.000000
   -4   -4    0    1    9    0.000131    0.000000
   -4   -4    0    2    9    0.000062    0.000000
   -4   -4    0    3    9    0.000234   -0.000000
   -4   -4    0    4    9   -0.000123   -0.000000
   -4   -4    0    5    9   -0.000255   -0.000000
   -4   -4    0    6    9   -0.001378   -0.000000
   -4   -4    0    7    9    0.000037    0.000000
   -4   -4    0    8    9   -0.000019    0.000000
   -4   -4    0    9    9    0.001590    0.000000
   -4   -4    0   10    9    0.001777   -0.000000
   -4   -4    0   11    9   -0.000017    0.000000
   -4   -4    0   12    9    0.000107    0.000000
   -4   -4    0   13    9   -0.000005    0.000000
   -4   -4    0   14    9    0.000188   -0.000000
   -4   -4    0   15    9   -0.000097   -0.000000
   -4   -4    0   16    9    0.000039   -0.000000
   -4   -4    0   17    9    0.003945    0.000000
   -4   -4    0   18    9   -0.001044    0.000000
   -4   -4    0   19    9   -0.001332   -0.000000
   -4   -4    0   20    9   -0.004010   -0.000000
   -4   -4    0   21    9   -0.001048    0.000000
   -4   -4    0   22    9   -0.001376   -0.000000
   -4   -4    0    1   10    0.000035   -0.000000
   -4   -4    0    2   10    0.000026    0.000000
   -4   -4    0    3   10    0.000038   -0.000000
   -4   -4    0    4   10   -0.000212   -0.000000
   -4   -4    0    5   10    0.000094   -0.000000
   -4   -4    0    6   10    0.000926   -0.000000
   -4   -4    0    7   10   -0.000012    0.000000
   -4   -4    0    8   10    0.000023    0.000000
   -4   -4    0    9   10   -0.001777   -0.000000
   -4   -4    0   10   10   -0.000523   -0.000000
   -4   -4    0   11   10    0.000076    0.000000
   -4   -4    0   12   10    0.000050    0.000000
   -4   -4    0   13   10    0.000021    0.000000
   -4   -4    0   14   10   -0.000167    0.000000
   -4   -4    0   15   10    0.000035   -0.000000
   -4   -4    0   16   10   -0.000068    0.000000
   -4   -4    0   17   10   -0.001509    0.000000
   -4   -4    0   18   10    0.001116    0.000000
